Size	Run	Node:1	Node:2	Node:3	Node:4	Node:5	Node:6	Node:7	Node:8	Node:9	Node:10	Node:11	Node:12	Node:13	Node:14	Node:15	Node:16	Node:17	Node:18	Node:19	Node:20	Node:21	Node:22	Node:23	Node:24	Node:25	Node:26	Node:27	Node:28	Seq:1	Seq:2	Seq:3	Seq:4	Seq:5	Seq:6	Seq:7	Seq:8	Seq:9	Seq:10	Seq:11	Seq:12	Seq:13	Seq:14	Seq:15	Seq:16	Seq:17	Seq:18	Seq:19	Seq:20	Seq:21	Seq:22	Seq:23	Seq:24	Seq:25	Seq:26	Seq:27	Seq:28	
18	12	2862059	1088358	696253	519549	433998	402534	377234	362608	360705	368940	378831	397596	456396	523616	635207	883473	1662419	3573733											52403630	14560395	8206556	5610948	4255222	3501289	3003909	2766817	2652164	2625263	2494042	2419998	2705479	2994711	3496652	4605132	8152738	80953078										
18	13	2890946	1244568	737620	558336	467740	430148	404904	395380	393599	411729	431124	460217	483664	556132	678209	945860	1584347	3288805											51680556	16948424	9104466	6448266	4537800	3742904	3206711	2968516	2825124	2760922	2810827	2871131	2854067	3163892	3665032	4970025	7569190	79242151										
18	14	3064852	1181170	716240	548516	446845	398963	385446	372935	371505	394657	419472	457845	497061	562716	668297	937988	1663072	3295406											54293722	16431183	8587877	5898114	4300755	3326258	3029915	2784985	2688665	2725202	2645567	2848365	3035355	3256832	3551264	4989421	7835665	79495639										
18	15	2596209	1204223	767853	540592	469246	399732	387528	380976	375078	376099	400103	439154	480482	545439	665174	892400	1497257	3568250											47898413	16456667	9277562	5838285	4788688	3331898	3028805	2891423	2776443	2607831	2550338	2772464	2830406	3142375	3616957	4574686	7168141	80976721										
18	16	2923433	1193057	720477	563876	455365	410043	384904	382721	376086	383046	395725	431497	483924	559072	669342	930244	1612326	3384525											51834970	16161441	8688702	6082940	4584362	3599898	3041853	2915250	2710950	2587221	2537163	2657142	2896187	3177916	3682579	4834045	7798236	79799244										
18	17	3150060	1150156	740483	552100	448593	406668	387760	374264	388257	386773	404076	443282	486441	563668	681225	905964	1765990	3227305											57353703	15729823	9150438	6010897	4225429	3371509	3085939	2755195	2844227	2700830	2556147	2756041	2865448	3219066	3779148	4724141	8420609	79134108										
18	18	2846719	1198232	735943	551390	451998	402824	382921	382712	376269	383426	405173	432460	478133	541282	647115	910102	1615750	3438986											48624601	16338426	8743503	6072681	4580619	3417335	3122671	2951557	2656592	2607916	2665675	2604892	2908235	3105182	3513030	4708061	7767970	80219381										
18	19	2825464	1153365	733130	572497	484966	427396	381967	370494	363505	380988	415372	467797	487088	547449	667354	907421	1592810	3410572											49812329	15944020	8460718	6252868	5295842	3758665	2951252	2837393	2581248	2499319	2664288	3023460	2885466	3079117	3650317	4716235	7669419	79983623										
19	0	3008565	1189599	736355	571409	460003	399097	385548	366999	350820	356289	375753	422477	443813	488750	534168	658012	937411	1602737	3234312										52837051	15718997	9041453	6734322	4733732	3343083	3224552	2866825	2463096	2514468	2437936	2693329	2777885	2926757	2955365	3508491	4837104	7628764	79182651									
19	1	2945563	1249462	749151	547817	448500	397206	373579	369920	344254	360941	373067	397188	440553	501782	549581	676059	935294	1586772	3245678										52626674	17606446	9598333	5821059	4398170	3495027	2863320	2997876	2380985	2515973	2517234	2479741	2603031	3066832	3163253	3664498	4820803	7503884	79236986									
19	2	2712138	1283082	763704	550863	450254	407394	388571	361362	337899	348443	381881	407214	434623	470813	548427	656665	921639	1507759	3370706										47930411	18355463	9412961	6364352	4502222	3514313	3251074	2743449	2412952	2375343	2517334	2677718	2630334	2739295	3217366	3510705	4686765	7215417	79857527									
19	3	3042531	1226446	723940	553522	460610	400849	391060	362985	355070	360379	381533	404213	446618	500979	566798	664023	939492	1611855	3193407										56016065	17343052	8508667	6260914	4693380	3421384	3257781	2747283	2547948	2512920	2514288	2500217	2708525	3008126	3271785	3544563	4796686	7677578	78962230									
19	4	2837061	1187032	739216	555277	439596	394676	389143	366576	333234	342933	369457	393273	437735	464216	539177	658130	896316	1590319	3368302										53457082	16002351	9098687	6268032	4291064	3690341	3287839	2930463	2358620	2332534	2466762	2473796	2769426	2740396	3061363	3554455	4602869	7665866	79863075									
19	5	2803515	1201434	722601	533717	439528	407603	360658	340798	338192	353752	360635	396368	414891	462041	523787	642528	896612	1584123	3428682										49270947	16532770	8845872	5735070	4103022	4126271	2990070	2571726	2477214	2479770	2387511	2533226	2581660	2738799	2924234	3582349	4574092	7714362	80108634									
19	6	2979616	1150674	726520	515816	432089	405128	376624	346858	339805	348306	353217	382389	411395	448852	527587	644886	881713	1681385	3376643										54325817	15735918	9054033	5312464	4108297	4002768	3106709	2672864	2413762	2447906	2400241	2430172	2514217	2639156	2988495	3530752	4552317	8084044	80046852									
19	7	3039960	1228730	739594	534638	444232	403124	376641	366111	353264	362457	374653	394732	430155	474863	545537	648349	935147	1645080	3227236										56206618	17363194	9198107	5730211	4573683	3526915	3061117	2850573	2567935	2486873	2528797	2440525	2660156	2792261	3128065	3401165	4931806	7836700	79063541									
19	8	2840210	1203347	753118	540987	441390	417032	378895	368057	361889	349870	357284	389004	427291	471105	551990	676561	917517	1573242	3318362										54050175	16366219	9434804	5950652	4106842	4090185	3098287	2740334	2760682	2392052	2269513	2488417	2623883	2752492	3154444	3697859	4654425	7835219	79335837									
19	9	3104247	1217863	714098	533874	437036	398843	373840	376708	367907	356819	358643	390453	420155	466784	563470	665342	964712	1638154	3214105										56983651	16903111	8480061	5741783	4370580	3530162	2966914	2896850	2812571	2510308	2293150	2450510	2592063	2647855	3276804	3543462	5095144	7860008	78967457									
19	10	2922988	1172779	738016	521201	441302	400558	380438	348050	359761	352223	364859	389891	419279	472406	531410	661585	901842	1616496	3332854										52796104	16143294	9269818	5396670	4129657	4041929	3183863	2611843	2613894	2541995	2409923	2444684	2565485	2815823	2933962	3652119	4723697	7905287	79444282									
19	11	2831516	1151664	743432	559877	458401	379022	373881	367540	358683	354344	362142	385505	433118	485565	556712	653544	882928	1567522	3391712										52168300	16109700	8954235	6204567	4913464	3191632	2898678	2925673	2678224	2496413	2436852	2365285	2657481	2874333	3165152	3569519	4562756	7354311	80139405									
19	12	3125306	1213789	719117	535350	441486	394292	375360	374200	358475	363003	361387	390057	426721	484089	552758	674716	948262	1641570	3206658										58056920	16995497	8512890	5794262	4594634	3365715	2960245	2976981	2590826	2633572	2298769	2427794	2558043	2855234	3186917	3553920	5019040	7728308	79063485									
19	13	3033525	1226687	723165	545799	453299	410045	365347	372041	353388	363707	372777	386238	418922	473920	559543	658554	934516	1633454	3219200										54258311	17162419	8573128	5950027	4602296	3835583	2905094	2859291	2544157	2555625	2485650	2456152	2514316	2729708	3209031	3572795	4843069	7893356	78927856									
19	14	2770142	1259922	765467	553984	440304	405028	385165	376692	361943	369849	385692	388647	430186	467730	533479	670294	930927	1526083	3317674										48542829	17593324	9643412	6041307	4466757	3556959	3181772	3059609	2603785	2593229	2643452	2338323	2645161	2754116	3001461	3654952	4743558	7326884	79479696									
19	15	2774452	1282336	744572	565581	458468	401993	372026	365350	362541	348672	380205	427405	465120	488206	548405	654447	938483	1499543	3309593										50301568	17829501	9465877	6430867	4598883	3574047	2886232	2884708	2705512	2347943	2453912	2761420	2916926	2899114	3170809	3497828	4746130	7221995	79422079									
19	16	2978409	1202008	715965	557266	449600	395217	369205	363677	361482	350402	378237	388403	437977	480297	548674	667171	925435	1628500	3258101										54319512	16380639	8641595	6135961	4537172	3843542	2975970	2724587	2795656	2285522	2602548	2367733	2739426	2784912	3123230	3657545	4893065	7761488	79177110									
19	17	3091266	1243757	725568	554377	454478	390079	378353	365811	357406	363835	380086	408488	432201	495341	552948	685361	958815	1646710	3147717										54645219	16866969	8875823	6334320	4711877	3327934	3054970	2733776	2553442	2542233	2485094	2659160	2640980	2972545	3017747	3775698	4943649	7807289	78711042									
19	18	2960833	1245615	729466	565502	459052	402614	384842	365590	362054	357248	372461	413805	452102	490959	546067	662178	943564	1582034	3228869										53600857	17350089	8906196	6571210	4669886	3510351	3133963	2808162	2693965	2421386	2402155	2613719	2759269	2946751	3092350	3585370	4880691	7540587	79040192									
19	19	2760329	1289981	730284	548811	429180	399526	371512	366626	362151	361739	359389	390814	423675	482017	561973	664520	924720	1516182	3362373										49679231	18186484	8905887	6281832	3977978	3566236	2940765	2759774	2778861	2581886	2290589	2497106	2532914	2826299	3285758	3611603	4683029	7343954	79778595									
20	0	2964310	1273497	729394	547391	452035	406488	369581	358489	339376	342843	352382	372659	404333	438640	460245	536783	659225	954904	1536690	3171560									53430033	17664096	9184660	6097297	4886393	3884811	2885520	2951111	2568045	2344738	2427254	2370519	2534227	2755342	2648875	2971703	3555808	4825683	7302714	78835626								
20	1	2913389	1208899	752250	554084	455432	387401	360766	349834	331620	329581	333047	365325	397661	428995	485875	539997	650360	907160	1546965	3241700									53630060	17273000	9477763	6325533	4754539	3409289	2893050	2795125	2464812	2382851	2188840	2382484	2489151	2567728	2892322	3065857	3484126	4575942	7376225	79242421								
20	2	2814556	1256950	750600	560856	453394	388275	371947	338636	340210	342919	343178	367750	381371	420142	460820	533879	663731	909636	1522729	3257554									53197001	17704905	9468445	6377657	4923974	3347656	3229664	2581013	2543029	2476710	2292081	2470560	2327420	2541361	2695448	2998857	3601384	4634830	7327571	79214202								
20	3	3048303	1173455	744990	560688	431860	378983	362429	358749	351763	338588	345415	360879	391069	419013	475556	536159	649618	901458	1633506	3169350									55603717	16759755	9115717	6813462	4213099	3338433	2901993	2897620	2670723	2425467	2340275	2349269	2441578	2519539	2745239	3038625	3495508	4629997	7768637	78855343								
20	4	2909489	1251676	736027	555576	440088	386937	374958	343869	336054	340897	345932	363658	396922	435622	485013	535318	661311	906365	1575124	3188990									55126452	17405560	9275032	6714472	4400969	3377691	3235116	2618538	2498681	2508942	2347827	2319755	2459208	2630662	2896018	2965337	3651011	4627925	7501778	78870700								
20	5	2818867	1175181	740469	532886	422497	371334	354235	336487	320880	320535	344571	359020	387074	411037	447816	518778	626880	883967	1570212	3373539									53797065	16041642	9264776	6033495	4509740	3281215	2910628	2648546	2469897	2238557	2396295	2338711	2443614	2569864	2633428	2910746	3274513	4549716	7819668	79750983								
20	6	3126384	1156793	740831	526373	441624	383721	367949	344246	344863	336517	336532	359991	388550	413794	451884	540432	668963	884245	1692228	3141132									57873104	15779155	9437628	5354012	4978640	3373009	3059937	2707108	2563658	2449369	2193780	2314709	2499245	2514790	2594389	2984201	3687486	4506515	8161720	78644229								
20	7	3042738	1139758	725854	536224	427865	377544	348764	338900	336218	327331	324546	346987	378815	400094	469820	532243	654105	872517	1672014	3265483									56426774	15717213	8950723	5971513	4178899	3728643	2800535	2642151	2604886	2327836	2211574	2236673	2407686	2332838	2806471	3016391	3581483	4505355	7858210	79574609								
20	8	2721377	1299231	730136	526428	429750	385669	348944	341430	339430	355320	352220	358152	369431	402737	460480	534248	656491	943633	1466938	3341838									48121895	17905687	9243635	5746911	4493050	3489402	3009520	2605548	2491316	2696466	2482093	2350066	2302142	2355956	2684843	3041186	3555965	4861575	7069166	79619150								
20	9	2742375	1185060	747946	558325	438735	386618	361665	348992	327774	321495	343947	343514	379706	413143	461191	522678	650571	882759	1508940	3383242									49205121	16363128	8958338	6457373	4282060	3864846	3115166	2830851	2403045	2222688	2394989	2184671	2388061	2541682	2716359	2907850	3483416	4530150	7335038	79919018								
20	10	2945877	1148835	731536	550369	418776	380963	352407	327763	321715	323334	334548	343753	390659	425533	475121	520768	636107	861138	1610767	3334785									54628701	15208822	9117867	6648289	4135424	3437822	2951022	2540359	2418097	2323455	2313367	2169803	2471130	2643629	2883068	2894978	3398631	4438695	7734788	79776219								
20	11	2877983	1178543	735410	534904	436107	386631	340025	338907	335964	322723	328461	351224	374590	424244	459445	524520	669950	872253	1608632	3291098									52609526	15953039	9149332	5823030	4631546	3623901	2642728	2692132	2530732	2285327	2219739	2311913	2314645	2625572	2698922	2869367	3731206	4408836	7856761	79416552								
20	12	2885289	1279691	760990	564049	452393	402174	371629	350195	360755	356439	350630	372446	397314	430557	469526	545874	656794	945531	1522662	3149427									51721606	17780189	9601404	6877648	4453805	3807297	3125280	2714639	2654658	2564812	2354592	2395901	2513046	2591273	2727257	3101223	3483254	4828044	7222522	78642447								
20	13	2833718	1126041	740863	530565	417499	383122	353804	333310	319220	329855	335366	349733	369400	394961	449900	515558	637072	861793	1583439	3412395									52105554	15178853	9502972	5806141	4304088	3543566	3052521	2616999	2424654	2376083	2302612	2295894	2346105	2390173	2682553	2876092	3375294	4508627	7503350	80292049								
20	14	2974098	1175267	742027	547650	440148	390851	375971	353887	331725	336876	343192	371666	398912	421814	457573	540401	657513	883975	1589566	3221577									55690177	16354938	9353626	6142197	4569133	3550493	3240187	2851820	2440215	2391305	2230393	2439447	2561397	2612742	2583986	3010098	3572441	4500633	7664431	79036287								
20	15	3083344	1231211	726041	544755	453916	392998	367051	347140	341400	336421	332745	356584	395383	429572	465080	531916	664208	922199	1625937	3151089									57686528	17487097	8876611	5831859	4869706	3746663	2982741	2687311	2634832	2450060	2186627	2237412	2460264	2642802	2710730	2956739	3572780	4752841	7685345	78778046								
20	16	2977001	1176289	733260	534541	432193	383696	367590	358294	336475	335160	329145	353530	375932	403171	451917	525730	647665	924133	1624079	3235500									56123382	16384869	9025337	5908857	4303743	3752730	3035872	2868571	2465254	2508667	2211039	2295042	2351378	2422930	2634784	2981151	3394358	4807795	7858392	79162267								
20	17	3160750	1236418	726363	545867	435198	384017	360245	337158	348264	343523	350418	360922	396142	437251	482451	542636	670487	928245	1656334	3078328									59731774	17475959	9093589	6312184	4271478	3324204	3118167	2448840	2687741	2496534	2406464	2283239	2444706	2649757	2851825	3024755	3633318	4838308	7747042	78408372								
20	18	2813825	1169898	730783	567910	448207	394718	377346	358256	333028	334098	331434	358257	397368	421281	463770	532225	646501	877862	1541946	3304947									52428451	16546367	8893798	6383772	4536408	3638912	3440430	2934414	2438409	2433701	2198749	2338739	2496332	2566134	2656849	3016461	3513880	4487124	7398579	79481406								
20	19	2768639	1323850	737524	547270	442073	384116	370117	354333	366439	339855	341258	354623	384498	424067	461784	549784	656798	967371	1458287	3248156									51039474	18770242	9189306	6046061	4751990	3277145	3187459	2637580	2900117	2433353	2342165	2246381	2371192	2591108	2675672	3118975	3493637	4958785	6969741	79148069								
21	0	2700780	1298287	756810	560787	449275	396177	363015	332244	324730	322507	324571	332990	363273	390800	427738	453319	528940	644236	924940	1430640	3221469								52090254	18184323	9767492	6399060	4985333	3843005	3141340	2626299	2442108	2259246	2254007	2246138	2328660	2370401	2577988	2688332	2933500	3422902	4699397	6949070	78921204							
21	1	2928077	1227179	723270	537656	417192	372225	335528	321078	319249	326947	317923	324330	342908	374892	403370	454824	513826	643472	901494	1577753	3217117								51266405	16788754	9073784	6609960	3969779	3527715	2927573	2449717	2457337	2501074	2254819	2167422	2173044	2342401	2400236	2709673	2847278	3409546	4638454	7545638	79143215							
21	2	2844192	1289570	722545	534476	428698	373943	350181	335275	335137	323999	332436	336637	345460	365512	411114	449042	522164	648101	933982	1512400	3193597								53025123	17986937	9071387	6184671	4644447	3401524	2980435	2611441	2652174	2353400	2387256	2278383	2227511	2200125	2518652	2618026	2855156	3487696	4823661	7213974	78905414							
21	3	2876589	1222601	764283	560379	452746	388274	353203	331514	337707	337109	319690	333193	354895	378057	421970	467893	529793	645272	891810	1534981	3154676								54757660	16902407	9907933	6768501	4800390	3701818	2895544	2534487	2543129	2669231	2139897	2268086	2239988	2213796	2621376	2743575	2932016	3457428	4448611	7402686	78725820							
21	4	2643521	1245997	770631	549927	441697	393051	344745	336277	328253	324851	318487	320382	350962	369672	399471	461934	534690	628944	896083	1419950	3335795								50689711	17522389	9720830	6359833	4491654	4181796	2757191	2643368	2500770	2470063	2275635	2094048	2207140	2305474	2311148	2762546	3045660	3280554	4513718	6735823	79820930							
21	5	2951448	1246364	728765	538469	456346	392393	355730	335735	326076	321893	322852	333403	361560	400089	430123	445576	523794	643661	912662	1560543	3128731								53827403	17777092	9228138	5796014	5280490	3813952	2981332	2669900	2485830	2351885	2242931	2198591	2282208	2482587	2734135	2495374	2871398	3484068	4669463	7352742	78642406							
21	6	2897732	1191827	774931	532993	439385	365487	336923	334802	328554	310037	313158	323465	338508	373122	411863	457564	521802	641632	881341	1566335	3235545								52983972	17097847	10037079	5709261	4925710	3228618	2765878	2605134	2653739	2194703	2195995	2221232	2060918	2326384	2496519	2654036	2988254	3376828	4454297	7541502	79263772							
21	7	2966837	1266271	733868	549356	443271	385724	346766	337050	320569	326952	327219	337711	346702	396383	442496	471052	532042	648391	928682	1539518	3102879								54357536	18420854	9210901	6338311	4501178	3790236	2798715	2709557	2329732	2467112	2295613	2234521	2090748	2448219	2744554	2785297	2965781	3455340	4753740	7355109	78421161							
21	8	2958947	1175893	723946	532500	415594	364113	335875	327333	318052	316162	307137	320627	335814	373531	398836	441308	513807	634434	864309	1614685	3265169								54478755	16624498	8974633	5973412	4534653	3295305	2819239	2510063	2436424	2418103	2164018	2180396	2063202	2329338	2428278	2534967	2891138	3453999	4306354	7799511	79486107							
21	9	2857603	1190080	738733	577251	438930	386386	354203	325328	319792	295363	314623	330407	356204	389666	422080	457239	525051	628190	881223	1548721	3223768								52825452	17171231	8848219	7590585	4280237	3655959	3004982	2590224	2500748	2044757	2226874	2131311	2289870	2457307	2607989	2660242	2981257	3236100	4511483	7385053	79178016							
21	10	2829983	1287621	744396	545895	449158	383056	346075	345236	335405	309946	313295	338281	361554	399508	428992	460055	518260	634032	929401	1487141	3197000								51123616	18639562	9239598	6162951	5118497	3716522	2757119	2830287	2566912	2245395	2170924	2191450	2291067	2480146	2679590	2684667	2884997	3331838	4654770	7148373	78954029							
21	11	3036965	1224399	751839	563598	439718	389731	363628	337452	335852	321221	324774	341279	365889	389445	428142	455763	526171	653330	908915	1593734	3057085								54329082	17039021	9517399	6542728	4963083	3667631	3057725	2710812	2552710	2325302	2216399	2312308	2365904	2333658	2600092	2641546	2910973	3496345	4705172	7481967	78236212							
21	12	2777412	1309805	737243	551169	433156	384818	348504	335210	335193	338008	321019	325455	360306	382990	421329	445430	529204	651099	939592	1457329	3199463								51245629	17762043	9439429	6342290	4767427	3537664	2931051	2699488	2475950	2624412	2286227	2039755	2353477	2363158	2561835	2597745	2889247	3476967	4799929	6968422	78920228							
21	13	2814051	1155774	732913	529785	415560	374268	352519	318530	312869	311499	303066	316732	334307	365891	392261	430709	513242	626214	847345	1564365	3368568								52675129	16377745	9415991	5819014	4243831	3626210	3187644	2532810	2402159	2311075	2097925	2170901	2153416	2258475	2373188	2459917	2859934	3409900	4361534	7344390	80130325							
21	14	2831820	1296830	732109	549626	445719	391272	362537	340381	323887	310234	322667	339271	355501	391935	414687	467047	515159	640803	941723	1480265	3174749								52584313	18387117	8968228	6033356	4746788	4061440	3111828	2690031	2494189	2250831	2224400	2245087	2282903	2492595	2392677	2840361	2785593	3404535	4769129	7142898	78731217							
21	15	2875820	1154587	741925	528266	409269	375139	354732	335997	307922	307496	310416	327266	337509	359786	386765	452129	506960	625782	842343	1594217	3319773								54737820	16577080	9204754	6137009	3834924	3591496	3417358	2771883	2371803	2257259	2100528	2237821	2198952	2211524	2288787	2684767	2769346	3430876	4231377	7737897	79666008							
21	16	2948142	1161237	721134	543650	423562	388198	349023	328238	327447	297440	319353	329560	340943	358486	393694	452200	530380	636146	881140	1602264	3205740								56012126	16252473	9040059	5866513	4042643	3872227	3347755	2534933	2663474	2044637	2281165	2227729	2137729	2230911	2338366	2598661	2943209	3441904	4481852	7889790	78873436							
21	17	2809493	1237367	758158	554259	433574	381346	337243	324543	325162	311341	316244	332872	347957	371536	410408	457304	521847	656797	898269	1509731	3241255								53835834	17297085	9653755	6642129	4485030	3566699	2701814	2512878	2487732	2350820	2199560	2246114	2226367	2256768	2536873	2670499	2870604	3536910	4563414	7294484	79152736							
21	18	2990604	1184013	756822	549105	429331	375286	352233	345418	330051	327717	323284	323846	351207	372286	411398	468661	538347	645873	895246	1589487	3133194								55796867	16585943	9540436	6263018	4621117	3420287	2948155	2873980	2432211	2462155	2268882	2084606	2249928	2255188	2444904	2738386	3033025	3416192	4590670	7679836	78595657							
21	19	2592149	1261238	758520	566208	422264	376600	349637	334175	317229	304800	308187	327830	347513	375164	404854	446798	524177	629466	884907	1428613	3376383								47632590	18212512	9524240	6942727	4188254	3461389	2932060	2749664	2475080	2183003	2108884	2205123	2190843	2358347	2462308	2645602	2938076	3362014	4376657	6946976	79954211							
22	0	3198308	1167572	716925	518446	433614	359403	318974	309674	306646	305732	311177	301544	319403	327882	349234	393880	441990	515317	644915	881394	1675044	3070264							59569021	16001985	9145365	5775504	4857986	3388589	2653491	2490026	2302660	2303073	2381094	2064738	2124538	2083278	2105939	2334573	2539275	2841008	3483736	4481748	7999160	78469583						
22	1	2812165	1285667	741977	567166	465042	392293	340540	327337	312136	297534	298155	310435	335190	359990	381697	418260	446897	512809	641272	915142	1470351	3113849							53446743	17939993	9466178	6544538	5168242	4318350	2826588	2711816	2351568	2187022	2126813	2073067	2209057	2270860	2316345	2550091	2588530	2781946	3383921	4646938	7047190	78463289						
22	2	3033961	1287056	736892	556289	435810	367872	342868	323521	326191	324212	314931	312579	321187	351953	376857	411561	451253	531758	659331	914410	1534506	3010570							57345857	18240518	9400582	6556632	4964725	3176130	3016882	2629131	2521440	2505108	2231719	2184539	1997721	2222599	2269323	2497107	2543731	2939352	3591357	4616200	7229927	77989283						
22	3	2562223	1216224	754383	567924	431517	371834	330270	319831	298912	297536	285819	301784	314118	349722	353217	403685	435340	517294	617121	861755	1376237	3404414							49350824	17286056	9562370	6640738	4646070	3881913	2861072	2556293	2272474	2305232	1980251	2114901	2014784	2260593	2138961	2502379	2461164	2904941	3281172	4223556	6626596	80213149						
22	4	3012405	1207164	731393	562576	431356	369887	340833	325397	304188	303569	303009	303551	323114	353527	372563	401917	454141	504231	631167	877805	1591857	3094512							54562302	16971535	9393294	6833835	4659626	3395743	3058304	2667877	2428714	2249038	2210208	2031031	2041749	2293543	2322670	2367524	2709706	2693514	3376041	4457814	7463223	78599269						
22	5	2900285	1162913	709718	530063	422465	360240	337148	321703	312216	300980	284027	292329	315874	334179	362226	385349	434221	498481	618809	855052	1566867	3252613							55204085	16114407	8972068	5978811	4307927	3436173	3262221	2747379	2437321	2350862	2037818	1903988	2061003	2107518	2267402	2347685	2443053	2741725	3299002	4374205	7502710	79411864						
22	6	3141184	1209447	727081	521389	425625	363359	343232	328451	318705	318139	306772	308009	318022	335888	374863	399657	438227	506157	646345	888158	1646055	3039132							59528009	17177767	9438421	6023781	4300880	3738408	2923309	2761801	2457337	2403842	2259247	2107373	2039944	2106184	2298091	2413121	2489584	2734454	3515159	4632658	7688531	78272045						
22	7	3134874	1239843	755063	555423	435917	366811	342299	328920	335917	321588	309987	316113	328866	350621	372433	417131	456225	533643	652904	904168	1606056	2952035							58683042	17732310	9693865	6642732	4940929	3312528	2987897	2597935	2676528	2449235	2151990	2168084	2139509	2211847	2191484	2467187	2630516	3024137	3485322	4628266	7475716	77779671						
22	8	2874456	1218758	760146	566308	435882	373906	345810	329013	310738	301628	297159	306901	319838	350199	379175	406522	455293	518839	637310	875927	1528176	3127203							55092211	17280217	9786823	6829198	4675136	3650360	2971033	2639854	2400591	2273603	2034191	2095234	2093028	2239427	2311452	2442612	2586931	2882379	3407120	4381094	7411131	78568611						
22	9	2626109	1289330	749094	555811	439672	388044	345450	319929	305651	305676	307070	307493	329076	351741	380485	413368	437191	500928	610899	909594	1378249	3280333							49977031	18052336	9626633	6563007	4994121	3822621	3114459	2506891	2426870	2261974	2263829	2033772	2147908	2251985	2328629	2536436	2571419	2696325	3215736	4540867	6687196	79339960						
22	10	2785413	1232745	752156	555334	445784	378223	344564	327633	323328	291714	286645	318067	317391	346802	372994	412033	451706	515505	628319	888509	1479975	3188270							53680307	16991828	9704636	6270595	4940334	3678682	3348696	2660651	2544817	2133056	1927313	2282534	1973290	2250355	2259347	2511305	2610705	2874590	3282380	4471888	7214322	78860977						
22	11	2746787	1241634	766215	537091	434702	359935	330430	329403	309441	296375	295416	299284	310595	336019	358809	393459	449344	515117	636359	886829	1462105	3259715							52529322	17617329	9962983	6018109	4588924	3597227	2874445	2734146	2369737	2241164	2121415	2060432	2014060	2094027	2208903	2359979	2613410	2844984	3438993	4361188	7167825	79270134						
22	12	3036099	1177859	733992	530030	416038	360337	334998	312526	296651	314879	306083	312993	312378	330685	349034	383825	437331	514717	625802	861329	1625499	3150711							56022011	16787498	9087672	6141746	4549254	3302889	2947420	2595717	2233175	2469847	2190144	2197618	2033533	2089789	2128216	2286964	2492715	2887139	3289054	4409367	7682238	78964591						
22	13	3138287	1217102	724584	528581	409453	364037	324210	317459	316217	313628	309108	307841	314115	334429	366811	408108	449249	519350	643451	907265	1613013	3057483							58964744	17184403	9121472	6181180	4004938	3806796	2602643	2633511	2498493	2384356	2270668	2110496	2035565	2093172	2232346	2396425	2636911	2856166	3390740	4730813	7556445	78393844						
22	14	3081350	1246580	752734	550179	422690	372333	342544	325384	321221	307380	318025	311272	324742	354909	372782	414059	452443	523136	638036	909480	1594341	3007099							56351516	17762110	9623737	6985827	4392842	3505206	2865701	2682734	2480955	2264277	2303562	2153285	2119976	2259225	2260466	2409122	2613515	2956656	3380132	4688636	7399000	78099706						
22	15	2844974	1271742	727030	553063	444917	382823	343045	328357	318300	303355	304722	309140	332869	359203	384651	422498	448751	511419	633166	909019	1469613	3125360							53452277	17975745	9061136	6883984	4788506	3723668	2957493	2717999	2483481	2225653	2252291	2044784	2175100	2264670	2325486	2601020	2614767	2812818	3323959	4653491	6958705	78571556						
22	16	3111303	1221572	734906	546270	427450	371909	326584	312284	311937	293773	299429	308333	315380	342709	377183	420318	459993	515367	632143	887390	1627682	3049918							57484144	17172844	9866539	6355623	4599186	3448271	2810173	2362504	2500295	2236693	2072119	2162321	2046073	2110840	2326274	2535291	2758924	2799521	3380929	4556361	7584041	78395277						
22	17	2916015	1289270	739125	545118	438730	377723	340241	317367	319615	314088	298973	311666	332372	351741	391754	421633	454060	525652	636170	910593	1504124	3077280							55743848	18574133	9505321	6582190	4650124	3549513	2997060	2458155	2606801	2407044	2031347	2066207	2201610	2168755	2427442	2541261	2630950	2948048	3343029	4667927	7090046	78336118						
22	18	2949651	1169994	741200	541479	422913	358772	343783	316170	309499	304817	293866	304319	314346	338117	360107	391653	430624	506771	614735	852824	1586707	3206757							55729327	15970175	9624906	6305712	4688521	3297062	3035299	2596550	2424747	2360755	2124297	2109742	2020766	2122543	2206282	2398752	2491581	2739030	3305603	4286823	7591545	79196610						
22	19	2678485	1208119	758067	565822	429427	364104	331185	325492	309340	291120	295355	310748	325120	339338	361533	396487	443502	515580	620681	870725	1442103	3298324							49713629	16854467	9260373	6903775	4503389	3676465	2914040	2652178	2470309	2140113	2052383	2201815	2157887	2120969	2260246	2366687	2568452	2850075	3253313	4376047	7070672	79473872						
23	0	2971955	1298015	749663	544647	441474	380723	339943	317047	300611	300620	309277	289887	299663	324408	347543	372322	408023	432338	527969	638919	912872	1519436	2969618						56713232	18466842	9593181	6539510	5011824	3972800	2986011	2611116	2278740	2238250	2397896	1952821	1978644	2078442	2176734	2264059	2458200	2385128	2942782	3374821	4609257	7171694	77825837					
23	1	2941360	1276819	755833	549623	409797	365804	343523	318229	308921	301034	298982	292913	299442	311011	332393	360347	382586	444678	518039	641233	897687	1542793	3013098						56950982	18532561	9754599	6778210	4094845	3852316	3190497	2527816	2438970	2283686	2177289	2097274	2019919	1985922	2052469	2247262	2179619	2512523	2857242	3496164	4515906	7343910	78003317					
