group	AraportID	expressed_in_6909	expressed_nowhere	anyreads_in_6909	noreads_anywhere	nolocus_in_6909	N_acc_where_expressed.S	N_acc_where_expressed.R	N_acc_where_expressed.F	N_acc_where_expressed.P
AT3SG20002286	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20002287	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20002288	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	0
AT3SG20002289	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002296	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002299	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT3SG20002300	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002312	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	0	0
AT3SG20002314	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	3	4	0
AT3SG20002321	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002336	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20002337	NA	FALSE	FALSE	FALSE	FALSE	TRUE	11	11	8	2
AT3SG20002354	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	0
AT3SG20002355	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002357	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	5	3	4
AT3SG20002358	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002367	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002370	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002390	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002391	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002392	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20002394	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	1	0	0
AT3SG20002400	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT3SG20002401	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT3SG20002404	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002409	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20002422	NA	FALSE	FALSE	TRUE	FALSE	FALSE	4	5	2	0
AT3SG20002426	NA	FALSE	FALSE	FALSE	FALSE	FALSE	4	1	2	0
AT3SG20002444	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT3SG20002447	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT3SG20002460	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	2	0	0
AT3SG20002486	NA	FALSE	FALSE	FALSE	FALSE	TRUE	6	3	11	0
AT3SG20002519	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	1	1
AT3SG20002522	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT3SG20002546	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	1	10
AT3SG20002547	NA	FALSE	FALSE	FALSE	FALSE	FALSE	1	0	0	3
AT3SG20002548	NA	TRUE	FALSE	TRUE	FALSE	FALSE	3	3	19	20
AT3SG20002565	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	0	0	0
AT3SG20002590	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT3SG20002591	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT3SG20002592	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT3SG20002593	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20002595	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002596	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002662	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002663	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002703	NA	FALSE	FALSE	FALSE	FALSE	TRUE	22	22	20	0
AT3SG20002712	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT3SG20002757	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT3SG20002787	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20002810	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT3SG20002833	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	1	0	0
AT3SG20002848	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	23	5
AT3SG20002867	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT3SG20002928	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20002932	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	0	0	0
AT3SG20002978	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20002991	NA	TRUE	FALSE	TRUE	FALSE	FALSE	14	7	10	1
AT3SG20003059	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20003060	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20003061	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20003074	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT3SG20003093	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT3SG20003106	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20003107	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT3SG20003108	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20003144	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT3SG20003208	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	3	1
AT3SG20003218	NA	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	0	0
AT3SG20003240	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT3SG20003256	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	3	0
AT3SG20003264	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20003285	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	1	0	0
AT3SG20003303	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	2	0
AT3SG20003316	NA	FALSE	FALSE	TRUE	FALSE	FALSE	4	6	2	0
AT3SG20003338	NA	FALSE	FALSE	FALSE	FALSE	TRUE	10	10	8	2
AT3SG20003339	NA	FALSE	FALSE	FALSE	FALSE	TRUE	10	10	8	3
AT3SG20003351	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	25	17
AT3SG20003357	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0	1
AT3SG20003384	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20003423	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	1	1	0
AT3SG20003426	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT3SG20003450	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20003476	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	4	5
AT3SG20003490	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	2	2
AT3SG20003491	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT3SG20003492	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20003493	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	1
AT3SG20003499	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT3SG20003530	NA	TRUE	FALSE	TRUE	FALSE	FALSE	5	9	15	0
AT3SG20003551	NA	TRUE	FALSE	TRUE	FALSE	FALSE	27	27	25	3
AT4SG10000001	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000002	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000014	NA	TRUE	FALSE	TRUE	FALSE	FALSE	17	16	10	1
AT4SG10000022	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000039	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0	5
AT4SG10000040	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	2
AT4SG10000041	NA	FALSE	FALSE	FALSE	FALSE	FALSE	1	0	0	0
AT4SG10000042	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10000062	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	1	0
AT4SG10000095	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000096	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10000098	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT4SG10000119	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000133	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000172	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000206	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10000211	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000239	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000240	NA	TRUE	FALSE	TRUE	FALSE	FALSE	23	21	21	18
AT4SG10000243	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10000246	NA	FALSE	FALSE	FALSE	FALSE	TRUE	5	5	3	0
AT4SG10000267	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	1	0
AT4SG10000268	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	0
AT4SG10000287	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	2	3
AT4SG10000288	NA	TRUE	FALSE	TRUE	FALSE	FALSE	23	21	20	3
AT4SG10000301	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000302	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000309	NA	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0
AT4SG10000312	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	5	11
AT4SG10000320	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10000329	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	1	0	0
AT4SG10000330	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT4SG10000333	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	16	20
AT4SG10000340	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	4
AT4SG10000349	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000359	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000360	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000378	NA	FALSE	FALSE	TRUE	FALSE	FALSE	0	1	4	0
AT4SG10000405	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	1	1	0
AT4SG10000411	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000419	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000422	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000423	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10000471	NA	FALSE	FALSE	FALSE	FALSE	FALSE	2	2	2	0
AT4SG10000507	NA	FALSE	FALSE	FALSE	FALSE	TRUE	6	6	6	6
AT4SG10000517	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000522	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000534	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000535	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000536	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000539	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000542	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000545	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000554	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	4	5
AT4SG10000556	NA	FALSE	FALSE	FALSE	FALSE	TRUE	9	9	8	1
AT4SG10000559	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000588	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000593	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000594	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000595	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000608	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT4SG10000609	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	2	2
AT4SG10000613	NA	FALSE	FALSE	FALSE	FALSE	TRUE	4	7	6	7
AT4SG10000627	NA	FALSE	FALSE	FALSE	FALSE	FALSE	1	1	1	1
AT4SG10000660	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000663	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	2
AT4SG10000665	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000667	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000668	NA	FALSE	FALSE	FALSE	FALSE	TRUE	6	6	5	1
AT4SG10000669	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10000670	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000693	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	1
AT4SG10000697	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000704	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG10000705	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000706	NA	TRUE	FALSE	TRUE	FALSE	FALSE	7	1	12	1
AT4SG10000709	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT4SG10000750	NA	FALSE	FALSE	FALSE	FALSE	FALSE	4	4	3	0
AT4SG10000758	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000777	NA	FALSE	FALSE	FALSE	FALSE	FALSE	1	0	1	0
AT4SG10000778	NA	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	0	0
AT4SG10000782	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	1
AT4SG10000787	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000796	NA	TRUE	FALSE	TRUE	FALSE	FALSE	16	17	25	0
AT4SG10000804	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000807	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	2	0
AT4SG10000811	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	3
AT4SG10000818	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000828	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000834	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000861	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	2	0
AT4SG10000874	NA	FALSE	FALSE	FALSE	FALSE	TRUE	3	3	3	3
AT4SG10000879	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000886	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000905	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000915	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000927	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	0
AT4SG10000935	NA	FALSE	FALSE	FALSE	FALSE	FALSE	7	0	0	0
AT4SG10000937	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	2	0
AT4SG10000940	NA	FALSE	FALSE	TRUE	FALSE	FALSE	14	14	12	8
AT4SG10000947	NA	TRUE	FALSE	TRUE	FALSE	FALSE	15	10	8	10
AT4SG10000980	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10000989	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10000990	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10000991	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001013	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	2
AT4SG10001054	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10001066	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	0	0
AT4SG10001073	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	0	0	0
AT4SG10001075	NA	TRUE	FALSE	TRUE	FALSE	FALSE	26	25	22	11
AT4SG10001087	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001088	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001094	NA	FALSE	FALSE	FALSE	FALSE	FALSE	4	1	1	0
AT4SG10001095	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001104	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	2
AT4SG10001124	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	0	0
AT4SG10001140	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001176	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001194	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001195	NA	TRUE	FALSE	TRUE	FALSE	FALSE	15	9	3	0
AT4SG10001209	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001211	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	0
AT4SG10001252	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	4	2
AT4SG10001270	NA	FALSE	FALSE	FALSE	FALSE	FALSE	19	19	22	0
AT4SG10001290	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001342	NA	TRUE	FALSE	TRUE	FALSE	FALSE	17	18	22	23
AT4SG10001353	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10001377	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10001411	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	7	0
AT4SG10001421	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001437	NA	TRUE	FALSE	TRUE	FALSE	FALSE	23	17	18	5
AT4SG10001439	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001481	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001489	NA	FALSE	FALSE	FALSE	FALSE	TRUE	2	2	1	0
AT4SG10001490	NA	FALSE	FALSE	FALSE	FALSE	TRUE	13	13	0	2
AT4SG10001505	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	1	0
AT4SG10001506	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	1
AT4SG10001556	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001557	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001558	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001560	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001563	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10001576	NA	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	4
AT4SG10001600	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001601	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001602	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	1
AT4SG10001603	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	1
AT4SG10001604	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001605	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001606	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001607	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001608	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10001609	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001610	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	1
AT4SG10001611	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001612	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001613	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001614	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10001615	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	2
AT4SG10001616	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	0
AT4SG10001618	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001619	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	0	2	1
AT4SG10001621	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	2
AT4SG10001623	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	3
AT4SG10001624	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	1
AT4SG10001625	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	1
AT4SG10001626	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	2
AT4SG10001627	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001628	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001629	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	0
AT4SG10001630	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	2
AT4SG10001631	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	1
AT4SG10001632	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	2
AT4SG10001633	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10001634	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	0
AT4SG10001635	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001636	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	1
AT4SG10001637	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	1
AT4SG10001638	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	3
AT4SG10001639	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10001640	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	3
AT4SG10001641	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	1
AT4SG10001642	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	2
AT4SG10001643	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001644	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001645	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001646	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001647	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001648	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001649	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
AT4SG10001650	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001651	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	1
AT4SG10001652	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	0
AT4SG10001653	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	1
AT4SG10001654	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001655	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	3
AT4SG10001656	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	2	0
AT4SG10001671	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	3	0
AT4SG10001672	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001673	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001675	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001699	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001717	NA	FALSE	FALSE	FALSE	FALSE	TRUE	15	15	14	3
AT4SG10001725	NA	FALSE	FALSE	TRUE	FALSE	FALSE	1	3	9	0
AT4SG10001729	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10001741	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001742	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001746	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001754	NA	FALSE	FALSE	TRUE	FALSE	FALSE	1	1	0	0
AT4SG10001755	NA	FALSE	TRUE	TRUE	FALSE	FALSE	0	0	0	0
AT4SG10001761	NA	FALSE	FALSE	FALSE	FALSE	FALSE	3	3	2	2
AT4SG10001769	NA	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	0	0
AT4SG10001770	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10001784	NA	FALSE	TRUE	FALSE	FALSE	TRUE	0	0	0	0
AT4SG10001813	NA	FALSE	FALSE	FALSE	FALSE	TRUE	1	1	1	0
AT4SG10001820	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	2	13	3
AT4SG10001821	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	1	0
